Designator,Mid X,Mid Y,Rotation,Layer
C1,111.0,-54.5,180.0,top
J1,100.0,-57.0,90.0,top
J3,116.0,-57.0,0.0,top
R1,106.5,-57.0,270.0,top
U1,111.0,-57.0,180.0,top
