Designator,Footprint,Quantity,Value,LCSC Part #
C1,0603,1,0.1uF,
J1,AMASS_XT30U-M_1x02_P5.0mm_Vertical,1,Input,
J3,PinSocket_1x03_P2.54mm_Vertical,1,Output,
R1,R_Shunt_Vishay_WSK2512_6332Metric_T1.19mm,1,5mΩ,
U1,SOT-23-5,1,INA180B1,
